ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test
3838	karyopherin subunit alpha 2	KPNA2	0.498324996247144	1	0.277838803967741	0	0.373960799561377	0
3267	ArfGAP with FG repeats 1	AGFG1	0.500780564386565	1	0.473642958288266	0	0.166236279421843	0
55856	acyl-CoA thioesterase 13	ACOT13	0.22712615391093	0	0.429187267790152	0	0.484170777870304	1
9550	ATPase H+ transporting V1 subunit G1	ATP6V1G1	0.359309704124177	1	0.428573245945168	1	0.349868650525659	1
22890	zinc finger and BTB domain containing 1	ZBTB1	0.638707039401545	1	0.104743918521615	0	0.392573946158141	0
55002	transmembrane and coiled-coil domains 3	TMCO3	0.327411973205344	0	0.578762483440549	1	0.229261138003999	0
55257	MRG domain binding protein	MRGBP	0.398839213166942	1	0.518409995729474	1	0.216013912291388	0
64857	pleckstrin homology and RhoGEF domain containing G2	PLEKHG2	0.955361455861738	1	0.309884835328008	0	-0.134381045419339	0
84522	jagunal homolog 1	JAGN1	0.388046340369581	0	0.290961856480914	0	0.45092816111659	1
23545	ATPase H+ transporting V0 subunit a2	ATP6V0A2	0.285800449384494	0	0.328591857639161	0	0.514577063562585	1
5795	protein tyrosine phosphatase receptor type J	PTPRJ	0.522468555715028	1	0.408087596034134	0	0.198235426114396	0
5908	RAP1B, member of RAS oncogene family	RAP1B	0.486119633697326	1	0.341032696832572	1	0.301359166462079	0
11011	tousled like kinase 2	TLK2	0.233348341899424	0	0.501144537394415	1	0.393814646940021	1
10221	tribbles pseudokinase 1	TRIB1	0.635630863308723	1	0.302426165578993	0	0.187943680204983	0
529	ATPase H+ transporting V1 subunit E1	ATP6V1E1	0.458174170845794	1	0.388280935544957	0	0.277765083815767	0
145389	solute carrier family 38 member 6	SLC38A6	0.579552863527082	1	0.430594192955724	1	0.112515792778289	0
10564	ADP ribosylation factor guanine nucleotide exchange factor 2	ARFGEF2	0.452310363613076	1	0.276219087325364	0	0.388563810276944	0
100288695	LIM zinc finger domain containing 4	LIMS4	0.518443138901901	1	0.423157482436702	0	0.173538399903169	0
96626	LIM zinc finger domain containing 3	LIMS3	0.518443138901901	1	0.423157482436702	0	0.173538399903169	0
55628	zinc finger protein 407	ZNF407	0.489676205762761	1	0.470455611923308	1	0.154662048728687	0
83607	AMMECR1 like	AMMECR1L	0.557603471485288	1	0.457311446666884	1	0.0993522359318781	0
9352	thioredoxin like 1	TXNL1	0.543189488860147	1	0.349022860093795	1	0.22086414807502	0
113444	small integral membrane protein 12	SMIM12	0.527264913904689	1	0.497600027576716	1	0.0866361410723115	0
90268	OTU deubiquitinase with linear linkage specificity	OTULIN	0.478779958667035	1	0.423553557231784	1	0.208924093529367	0
9690	ubiquitin protein ligase E3C	UBE3C	0.391259721734873	1	0.261360602748557	0	0.456611816516874	1
2182	acyl-CoA synthetase long chain family member 4	ACSL4	0.507948604749416	1	0.365841528052091	0	0.234422102646604	0
8615	USO1 vesicle transport factor	USO1	0.290747229472029	0	0.227796872915754	0	0.588941718931569	1
92399	mitochondrial ribosome recycling factor	MRRF	0.394642273080946	1	0.321484310131185	0	0.389928093059998	1
24149	zinc finger protein 318	ZNF318	0.424761477156652	1	0.297241518922759	0	0.383469649908651	0
9689	basic leucine zipper and W2 domains 1	BZW1	0.556995757719573	1	0.477110433056897	0	0.0659099304113955	0
5141	phosphodiesterase 4A	PDE4A	0.482850947258584	1	0.370813914207199	0	0.241316460045105	0
64928	mitochondrial ribosomal protein L14	MRPL14	0.129299972677741	0	0.42872079135547	1	0.534999221059339	1
9442	mediator complex subunit 27	MED27	0.54632146695333	1	0.558002785589238	1	-0.0123189978312386	0
388753	cytochrome c oxidase assembly factor 6	COA6	0.26150144929589	0	0.22997317999852	0	0.600345450793764	1
4097	MAF bZIP transcription factor G	MAFG	0.622256291116038	1	0.421461983519679	1	0.0477522751966379	0
23200	ATPase phospholipid transporting 11B (putative)	ATP11B	0.198993576831493	0	0.401837590275765	1	0.490504367020067	1
8500	PTPRF interacting protein alpha 1	PPFIA1	0.407356441676617	1	0.425902559267776	1	0.25566482720617	0
10114	homeodomain interacting protein kinase 3	HIPK3	0.282436874240389	1	0.586654823268127	1	0.219391974023708	0
211	5'-aminolevulinate synthase 1	ALAS1	0.279973268040049	0	0.286423082880251	0	0.519919464408314	1
54814	glutaminyl-peptide cyclotransferase like	QPCTL	0.651769714861267	1	0.445120607668917	0	-0.0142031663911037	0
9489	phosphatidylglycerophosphate synthase 1	PGS1	0.669276012060154	1	0.307675643151491	0	0.105446792129657	0
9990	solute carrier family 12 member 6	SLC12A6	0.440866366504135	1	0.426048218751772	1	0.214525661551921	0
57142	reticulon 4	RTN4	0.541990348585653	1	0.342335760591904	0	0.192668807903438	0
6452	SH3 domain binding protein 2	SH3BP2	0.832533109492351	1	0.417065574008916	0	-0.173140237812763	0
55161	transmembrane protein 33	TMEM33	0.280052946653436	0	0.246323005987334	0	0.549839082172436	1
65056	GC-rich promoter binding protein 1	GPBP1	0.76608573201921	1	0.130461587580349	0	0.177189839569163	0
5862	RAB2A, member RAS oncogene family	RAB2A	0.505547982000836	1	0.427919664142838	1	0.13707498149571	0
1871	E2F transcription factor 3	E2F3	0.47472887990012	1	0.312514045239372	0	0.280735763546302	0
84959	ubiquitin associated and SH3 domain containing B	UBASH3B	0.542976086752683	1	0.333233067501439	0	0.190984373328833	0
91369	ankyrin repeat domain 40	ANKRD40	0.50927521969677	1	0.403216689387513	1	0.152404378188818	0
64844	membrane associated ring-CH-type finger 7	MARCHF7	0.531330136566094	1	0.340409444844575	0	0.191912638720417	0
6868	ADAM metallopeptidase domain 17	ADAM17	0.466938714586263	1	0.36694200514499	0	0.229594945928367	0
51762	RAB8B, member RAS oncogene family	RAB8B	0.353339351817343	1	0.456048045912963	1	0.252605306497419	0
80256	family with sequence similarity 214 member B	FAM214B	0.594725987396787	1	0.444530112562791	1	0.0216638143450787	0
11226	polypeptide N-acetylgalactosaminyltransferase 6	GALNT6	0.184987728110931	0	0.214247767706365	0	0.661682617809779	1
55802	decapping mRNA 1A	DCP1A	0.332207267590263	0	0.49790730388955	1	0.226657155458751	0
131566	discoidin, CUB and LCCL domain containing 2	DCBLD2	0.701913321955022	1	0.486685561032738	0	-0.132733302739041	0
55844	protein phosphatase 2 regulatory subunit Bdelta	PPP2R2D	0.554760354861838	1	0.364839283777668	1	0.135108783842876	0
604	BCL6 transcription repressor	BCL6	0.381761059025912	1	0.328048235386911	0	0.344493558876081	0
8544	pirin	PIR	0.448211484658287	0	0.478853128738656	1	0.127187066785087	0
201626	phosphodiesterase 12	PDE12	0.489680103739952	1	0.346200281747056	1	0.218366340122984	0
91947	arrestin domain containing 4	ARRDC4	0.915748004990331	1	0.703591648505121	1	-0.566087237352223	-1
55132	La ribonucleoprotein 1B	LARP1B	0.723299361116375	1	0.40638517999548	0	-0.0788388703297365	0
9209	LRR binding FLII interacting protein 2	LRRFIP2	0.194308098799727	0	0.577760188486851	1	0.276248397643506	0
1660	DExH-box helicase 9	DHX9	0.236793349817059	0	0.48545521859104	1	0.325127706997089	0
3915	laminin subunit gamma 1	LAMC1	0.65838032958708	1	0.632585011783334	1	-0.243913402821468	0
2874	G protein pathway suppressor 2	GPS2	0.36805712690245	0	0.560908782815364	1	0.117146645857664	0
27291	R3H domain and coiled-coil containing 1 like	R3HCC1L	0.293667223391999	0	0.449494539006114	1	0.302404285525199	0
253512	solute carrier family 25 member 30	SLC25A30	0.31894542339505	0	0.523209118239786	1	0.203122712919676	0
58472	sulfide quinone oxidoreductase	SQOR	0.281700508433842	1	0.441152725694247	1	0.32236455456035	1
55145	THAP domain containing 1	THAP1	0.443614874107043	1	0.293276845798013	0	0.306820020762075	0
7328	ubiquitin conjugating enzyme E2 H	UBE2H	0.452900544391678	0	0.859861900347253	1	-0.270352174224829	0
2023	enolase 1	ENO1	0.385718682647052	1	0.393279298306407	1	0.261544567554033	0
25978	charged multivesicular body protein 2B	CHMP2B	0.451573991272069	1	0.390139638245381	0	0.198312854282786	0
58515	selenoprotein K	SELENOK	0.692286903252482	1	0.272260331730555	0	0.0747342673820608	0
1318	solute carrier family 31 member 2	SLC31A2	-0.0330037641753194	0	0.306265334495533	0	0.764582512449321	1
23216	TBC1 domain family member 1	TBC1D1	0.313945431535181	1	0.206111608718036	0	0.517090835305307	1
27161	argonaute RISC catalytic component 2	AGO2	0.813144239053919	1	0.439549252499143	0	-0.217588627155946	0
10010	TRAF family member associated NFKB activator	TANK	0.30154843716462	0	0.289655155906214	0	0.440894691565243	1
57169	zinc finger NFX1-type containing 1	ZNFX1	0.211649219570816	0	0.439331052086883	1	0.377703582589305	1
63899	NOP2/Sun RNA methyltransferase 3	NSUN3	0.461029556489418	1	0.425906758517604	1	0.139977992609648	0
5325	PLAG1 like zinc finger 1	PLAGL1	0.661455224229179	1	0.508180079441164	1	-0.143685600749714	0
4321	matrix metallopeptidase 12	MMP12	0.490820423021297	1	0.367935607104757	0	0.164891092846805	0
65059	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	RAPH1	0.628023600634881	1	0.793174053528944	1	-0.398129818512233	0
2597	glyceraldehyde-3-phosphate dehydrogenase	GAPDH	0.331035433872241	1	0.411904187867332	1	0.273667337934421	0
406	aryl hydrocarbon receptor nuclear translocator like	ARNTL	0.304025493623477	0	0.630618021603476	1	0.0815572505691513	0
196	aryl hydrocarbon receptor	AHR	0.228016505022717	0	0.236176521071155	0	0.55073229793293	1
7392	upstream transcription factor 2, c-fos interacting	USF2	0.278408236979081	0	0.294729648136165	0	0.440542848312452	1
84617	tubulin beta 6 class V	TUBB6	0.446812123773576	1	0.371438271322383	0	0.19202637907741	0
8943	adaptor related protein complex 3 subunit delta 1	AP3D1	0.386888871033102	1	0.4389368813173	1	0.184371919074973	0
10640	exocyst complex component 5	EXOC5	0.392245594871692	1	0.306719803553886	0	0.309738075474449	0
6610	sphingomyelin phosphodiesterase 2	SMPD2	0.102469147070487	0	0.201136493230257	0	0.704557048020558	1
10213	proteasome 26S subunit, non-ATPase 14	PSMD14	0.269936174127299	0	0.458708087366828	1	0.279326855808577	0
2531	3-ketodihydrosphingosine reductase	KDSR	0.259772498211952	0	0.332500557402907	0	0.413824658386249	1
3687	integrin subunit alpha X	ITGAX	0.264836567706078	0	0.303203670827719	0	0.437965690983361	1
3720	jumonji and AT-rich interaction domain containing 2	JARID2	0.836847921810081	1	0.525637657635423	0	-0.357151576282158	0
972	CD74 molecule	CD74	0.26998611255501	0	0.41524990642699	1	0.318033854950631	0
27094	potassium calcium-activated channel subfamily M regulatory beta subunit 3	KCNMB3	0.286118139881891	0	0.77428443589084	1	-0.0587147080906956	0
23165	nucleoporin 205	NUP205	0.30068941117934	1	0.400059052391283	1	0.297139052054918	0
92014	solute carrier family 25 member 51	SLC25A51	0.435852756249213	1	0.418177211990301	1	0.141625597932183	0
9922	IQ motif and Sec7 domain ArfGEF 1	IQSEC1	0.512738962241658	1	0.378397646995078	1	0.102649972562615	0
527	ATPase H+ transporting V0 subunit c	ATP6V0C	0.409548156311738	1	0.314723036878261	0	0.266175636004673	0
728492	small EDRK-rich factor 1B	SERF1B	-0.0101957137800905	0	0.44241658777865	1	0.554752939048727	1
4205	myocyte enhancer factor 2A	MEF2A	0.559523160123042	1	0.545580944419669	1	-0.119782775584303	0
6049	ring finger protein 6	RNF6	0.477200603287814	1	0.359023905154576	1	0.147616837042925	0
9989	protein phosphatase 4 regulatory subunit 1	PPP4R1	0.500013538680303	1	0.410305031435797	1	0.0719219332766521	0
55291	protein phosphatase 6 regulatory subunit 3	PPP6R3	0.40618790260347	1	0.412159802959518	1	0.160286974324432	0
2483	FSHD region gene 1	FRG1	0.182030966632622	0	0.423648711904299	1	0.37247751689053	1
11123	RCAN family member 3	RCAN3	0.440728488791446	0	0.513215876593833	1	0.0236326861435696	0
51100	SH3 domain containing GRB2 like, endophilin B1	SH3GLB1	0.363616830788819	1	0.371073941842031	1	0.241009468493306	0
26234	F-box and leucine rich repeat protein 5	FBXL5	0.482172323484097	1	0.231657202803351	0	0.261732069891153	0
7534	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta	YWHAZ	0.435096893502193	1	0.360000993729555	1	0.180265052342111	0
91445	ring finger protein 185	RNF185	0.404156158421651	1	0.324348230078801	0	0.244852762100992	0
3939	lactate dehydrogenase A	LDHA	0.429793836161723	1	0.364653591441275	1	0.177527827677869	0
8813	dolichyl-phosphate mannosyltransferase subunit 1, catalytic	DPM1	0.640216499589	1	0.23363226105629	0	0.0967745337512405	0
23424	tudor domain containing 7	TDRD7	-0.0210389049859785	0	0.330991824553758	0	0.657172309049798	1
84932	RAB2B, member RAS oncogene family	RAB2B	0.205638309855622	0	0.28277839573451	0	0.478615423390393	1
51307	family with sequence similarity 53 member C	FAM53C	0.62992337211627	1	0.282925157590229	0	0.0521984603152283	0
140710	suppressor of glucose, autophagy associated 1	SOGA1	0.555354134909239	0	0.593729423045305	1	-0.184963627072905	0
10525	hypoxia up-regulated 1	HYOU1	0.552314917341025	1	0.306538098036349	0	0.104584509678403	0
122704	mitochondrial ribosomal protein L52	MRPL52	0.201657389100573	0	0.149342630860838	0	0.611670069541328	1
79869	cleavage and polyadenylation specific factor 7	CPSF7	0.492357409260713	1	0.408559863973641	1	0.0612877707375397	0
10963	stress induced phosphoprotein 1	STIP1	0.577843944528237	1	0.342771644375102	0	0.039533726686912	0
8780	RIO kinase 3	RIOK3	0.390688371507805	1	0.37253064118055	1	0.187532805589871	0
23507	leucine rich repeat containing 8 VRAC subunit B	LRRC8B	0.754544851240645	1	0.247125340799919	0	-0.0553896152909168	0
51776	mitogen-activated protein kinase kinase kinase 20	MAP3K20	0.477296707640415	0	0.584534328301777	1	-0.1193684779211	0
3561	interleukin 2 receptor subunit gamma	IL2RG	0.216324826396155	0	0.252678031736842	0	0.473291353481548	1
221178	spermatogenesis associated 13	SPATA13	0.665791758090341	1	0.261021910569577	0	0.0130889666550509	0
7430	ezrin	EZR	0.535848118014513	1	0.445277821854829	0	-0.0417473200672127	0
113251	La ribonucleoprotein 4	LARP4	0.451892282113842	1	0.219221932925661	0	0.266047831821886	0
1528	cytochrome b5 type A	CYB5A	-0.103834283770839	0	0.170551644373248	0	0.870134890722392	1
11342	ring finger protein 13	RNF13	0.240732894251359	0	0.428761711608059	1	0.266985146580623	0
56259	catenin beta like 1	CTNNBL1	0.0332719887036497	0	0.426436400888781	1	0.476474388979488	1
2932	glycogen synthase kinase 3 beta	GSK3B	0.347210675237864	1	0.385062605219096	1	0.198552547466177	0
1386	activating transcription factor 2	ATF2	0.396983087653011	1	0.336424664855928	0	0.190035079384085	0
55591	vezatin, adherens junctions transmembrane protein	VEZT	0.377278311531004	1	0.458193575330753	1	0.0872961160102736	0
29959	nuclear receptor binding protein 1	NRBP1	0.253397282888569	0	0.480593703734538	1	0.188634236404141	0
9766	sushi domain containing 6	SUSD6	0.272244824568331	0	0.187919371415326	0	0.460945164374309	1
94240	epithelial stromal interaction 1	EPSTI1	-0.556984971735305	0	0.36664708482706	0	1.10768612194014	1
1195	CDC like kinase 1	CLK1	0.506083377773027	1	0.303506194305996	0	0.107740595259118	0
8775	NSF attachment protein alpha	NAPA	0.2315672069341	0	0.363555687305594	1	0.320916292300517	0
54625	poly(ADP-ribose) polymerase family member 14	PARP14	-0.288842645718523	0	0.543388539395472	0	0.659069565750075	1
8933	retrotransposon Gag like 8C	RTL8C	0.419454562050031	1	0.336573336256883	0	0.151203765274825	0
493856	CDGSH iron sulfur domain 2	CISD2	0.351328248697362	1	0.171411405323996	0	0.383816591055833	1
2717	galactosidase alpha	GLA	0.259190370071547	0	0.299344077724044	0	0.346402669864679	1
54819	zinc finger CCHC-type containing 10	ZCCHC10	0.396239426324478	1	0.337279834297142	1	0.170301374133503	0
51136	ring finger protein, transmembrane 1	RNFT1	0.361964113493375	1	0.188529126077077	0	0.351555934485338	0
6891	transporter 2, ATP binding cassette subfamily B member	TAP2	-0.242393968984848	0	0.148030691701225	0	0.991329090086062	1
9135	rabaptin, RAB GTPase binding effector protein 1	RABEP1	0.468508320406242	1	0.278778880204424	0	0.146124883689348	0
172	AFG3 like matrix AAA peptidase subunit 1, pseudogene	AFG3L1P	0.221245036471581	0	0.39472949029448	1	0.275660048851398	0
9516	lipopolysaccharide induced TNF factor	LITAF	0.286683832504306	1	0.296447713669798	1	0.307718944588949	1
64114	transmembrane BAX inhibitor motif containing 1	TMBIM1	0.241622257057962	0	0.359558584178782	1	0.289418084650812	1
80273	GrpE like 1, mitochondrial	GRPEL1	0.484139360012572	1	0.234591963154994	0	0.170606673716319	0
10971	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta	YWHAQ	0.332656943120952	1	0.362841783223125	1	0.193736816402104	0
84081	nuclear speckle splicing regulatory protein 1	NSRP1	0.46285524788706	1	0.234880206223359	0	0.18675385875606	0
6637	small nuclear ribonucleoprotein polypeptide G	SNRPG	0.198892441767788	0	0.269314884656964	0	0.415610465334757	1
51088	kelch like family member 5	KLHL5	0.060034086495401	0	0.212751571055213	0	0.609489019886588	1
285381	diphthamide biosynthesis 3	DPH3	0.119549018663433	0	0.236933981336437	0	0.524807710488842	1
23760	phosphatidylinositol transfer protein beta	PITPNB	0.423233707866144	1	0.310100043867251	0	0.14498461546234	0
128178	EDAR associated death domain	EDARADD	0.135196135635411	0	0.435811521691535	1	0.305755810008199	0
7763	zinc finger AN1-type containing 5	ZFAND5	0.673862963278117	1	0.248889011867073	0	-0.0478683612073709	0
2553	GA binding protein transcription factor subunit beta 1	GABPB1	0.383576853370636	1	0.239144064234315	0	0.24985717412795	0
8774	NSF attachment protein gamma	NAPG	0.444336930742654	1	0.221468501736323	0	0.206770129947728	0
3628	inositol polyphosphate-1-phosphatase	INPP1	0.583837318433901	1	0.191729264817234	0	0.0951753089637588	0
137492	VPS37A subunit of ESCRT-I	VPS37A	0.352016444202048	1	0.205100041505865	0	0.306396726627627	0
